iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density
MMR,Myanmar,26/3/2021,142340.0,25.0,3205.0,1.0,2645.819,0.465,59.575,0.019,,,,,,,,,,,,,0.0129,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,27/3/2021,142377.0,37.0,3206.0,1.0,2646.507,0.688,59.593,0.019,,,,,,,,,,,,,0.0166,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,28/3/2021,142385.0,8.0,3206.0,0.0,2646.656,0.149,59.593,0.0,,,,,,,,,,,,,0.0174,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,29/3/2021,142393.0,8.0,3206.0,0.0,2646.804,0.149,59.593,0.0,,,,,,,,,,,,,0.0148,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,30/3/2021,142412.0,19.0,3206.0,0.0,2647.157,0.353,59.593,0.0,,,,,,,,,,,,,0.0149,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,31/3/2021,142434.0,22.0,3206.0,0.0,2647.566,0.409,59.593,0.0,,,,,,,,,,,,,0.0143,1040000.0,1000000.0,40000.0,,,1.93,1.86,0.07,,75.93,53798084,81.721
MMR,Myanmar,1/4/2021,142466.0,32.0,3206.0,0.0,2648.161,0.595,59.593,0.0,,,,,,,,,,,,,0.0152,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,2/4/2021,142466.0,0.0,3206.0,0.0,2648.161,0.0,59.593,0.0,,,,,,,,,,,,,0.0127,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,3/4/2021,142479.0,13.0,3206.0,0.0,2648.403,0.242,59.593,0.0,,,,,,,,,,,,,0.0103,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,4/4/2021,142497.0,18.0,3206.0,0.0,2648.737,0.335,59.593,0.0,,,,,,,,,,,,,0.0113,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,5/4/2021,142511.0,14.0,3206.0,0.0,2648.998,0.26,59.593,0.0,,,,,,,,,,,,,0.0119,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,6/4/2021,142530.0,19.0,3206.0,0.0,2649.351,0.353,59.593,0.0,,,,,,,,,,,,,0.0119,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,7/4/2021,142541.0,11.0,3206.0,0.0,2649.555,0.204,59.593,0.0,,,,,,,,,,,,,0.0108,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,8/4/2021,142549.0,8.0,3206.0,0.0,2649.704,0.149,59.593,0.0,,,,,,,,,,,,,0.0084,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,9/4/2021,142558.0,9.0,3206.0,0.0,2649.871,0.167,59.593,0.0,,,,,,,,,,,,,0.0093,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,10/4/2021,142572.0,14.0,3206.0,0.0,2650.132,0.26,59.593,0.0,,,,,,,,,,,,,0.0094,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,11/4/2021,142576.0,4.0,3206.0,0.0,2650.206,0.074,59.593,0.0,,,,,,,,,,,,,0.008,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,12/4/2021,142596.0,20.0,3206.0,0.0,2650.578,0.372,59.593,0.0,,,,,,,,,,,,,0.0086,,,,,,,,,,75.93,53798084,81.721
MMR,Myanmar,13/4/2021,142596.0,0.0,3206.0,0.0,2650.578,0.0,59.593,0.0,,,,,,,,,,,,,0.0066,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,14/4/2021,142605.0,9.0,3206.0,0.0,2650.745,0.167,59.593,0.0,,,,,,,,,,,,,0.0064,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,15/4/2021,142610.0,5.0,3206.0,0.0,2650.838,0.093,59.593,0.0,,,,,,,,,,,,,0.0061,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,16/4/2021,142617.0,7.0,3206.0,0.0,2650.968,0.13,59.593,0.0,,,,,,,,,,,,,0.0059,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,17/4/2021,142619.0,2.0,3206.0,0.0,2651.005,0.037,59.593,0.0,,,,,,,,,,,,,0.0047,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,18/4/2021,142628.0,9.0,3206.0,0.0,2651.172,0.167,59.593,0.0,,,,,,,,,,,,,0.0052,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,19/4/2021,142644.0,16.0,3206.0,0.0,2651.47,0.297,59.593,0.0,,,,,,,,,,,,,0.0048,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,20/4/2021,142644.0,0.0,3206.0,0.0,2651.47,0.0,59.593,0.0,,,,,,,,,,,,,0.0048,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,21/4/2021,142661.0,17.0,3206.0,0.0,2651.786,0.316,59.593,0.0,,,,,,,,,,,,,0.0056,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,22/4/2021,142674.0,13.0,3206.0,0.0,2652.028,0.242,59.593,0.0,,,,,,,,,,,,,0.0064,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,23/4/2021,142687.0,13.0,3206.0,0.0,2652.269,0.242,59.593,0.0,,,,,,,,,,,,,0.007,1800000.0,1500000.0,300000.0,,,3.35,2.79,0.56,,81.48,53798084,81.721
MMR,Myanmar,24/4/2021,142704.0,17.0,3206.0,0.0,2652.585,0.316,59.593,0.0,,,,,,,,,,,,,0.0086,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,25/4/2021,142712.0,8.0,3206.0,0.0,2652.734,0.149,59.593,0.0,,,,,,,,,,,,,0.0085,,,,,,,,,,81.48,53798084,81.721
MMR,Myanmar,26/4/2021,142722.0,10.0,3207.0,1.0,2652.92,0.186,59.612,0.019,,,,,,,,,,,,,0.0079,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,27/4/2021,142740.0,18.0,3207.0,0.0,2653.254,0.335,59.612,0.0,,,,,,,,,,,,,0.0097,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,28/4/2021,142790.0,50.0,3209.0,2.0,2654.184,0.929,59.649,0.037,,,,,,,,,,,,,0.013,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,29/4/2021,142800.0,10.0,3209.0,0.0,2654.37,0.186,59.649,0.0,,,,,,,,,,,,,0.0127,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,30/4/2021,142817.0,17.0,3209.0,0.0,2654.686,0.316,59.649,0.0,,,,,,,,,,,,,0.0131,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,1/5/2021,142831.0,14.0,3209.0,0.0,2654.946,0.26,59.649,0.0,,,,,,,,,,,,,0.0128,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,2/5/2021,142838.0,7.0,3209.0,0.0,2655.076,0.13,59.649,0.0,,,,,,,,,,,,,0.0127,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,3/5/2021,142842.0,4.0,3209.0,0.0,2655.15,0.074,59.649,0.0,,,,,,,,,,,,,0.0121,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,4/5/2021,142858.0,16.0,3209.0,0.0,2655.448,0.297,59.649,0.0,,,,,,,,,,,,,0.0119,2543762.0,1689551.0,854211.0,,,4.73,3.14,1.59,,72.22,53798084,81.721
MMR,Myanmar,5/5/2021,142874.0,16.0,3210.0,1.0,2655.745,0.297,59.668,0.019,,,,,,,,,,,,,0.0085,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,6/5/2021,142874.0,0.0,3210.0,0.0,2655.745,0.0,59.668,0.0,,,,,,,,,,,,,0.0074,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,7/5/2021,142903.0,29.0,3210.0,0.0,2656.284,0.539,59.668,0.0,,,,,,,,,2587501.0,,48.097,,0.0087,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,8/5/2021,142934.0,31.0,3210.0,0.0,2656.86,0.576,59.668,0.0,,,,,,,,,2588880.0,1379.0,48.122,0.026,0.0104,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,9/5/2021,142947.0,13.0,3210.0,0.0,2657.102,0.242,59.668,0.0,,,,,,,,,2590328.0,1448.0,48.149,0.027,0.011,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,10/5/2021,142963.0,16.0,3210.0,0.0,2657.399,0.297,59.668,0.0,,,,,,,,,2591905.0,1577.0,48.178,0.029,0.012,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,11/5/2021,142974.0,11.0,3210.0,0.0,2657.604,0.204,59.668,0.0,,,,,,,,,2593888.0,1983.0,48.215,0.037,0.0109,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,12/5/2021,142997.0,23.0,3211.0,1.0,2658.031,0.428,59.686,0.019,,,,,,,,,2595359.0,1471.0,48.243,0.027,0.0115,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,13/5/2021,143004.0,7.0,3212.0,1.0,2658.162,0.13,59.705,0.019,,,,,,,,,2597378.0,2019.0,48.28,0.038,0.0115,2994900.0,1772177.0,1222723.0,,,5.57,3.29,2.27,,72.22,53798084,81.721
MMR,Myanmar,14/5/2021,143035.0,31.0,3212.0,0.0,2658.738,0.576,59.705,0.0,,,,,,,,,2599597.0,2219.0,48.321,0.041,0.0109,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,15/5/2021,143059.0,24.0,3212.0,0.0,2659.184,0.446,59.705,0.0,,,,,,,,,2600857.0,1260.0,48.345,0.023,0.0104,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,16/5/2021,143065.0,6.0,3212.0,0.0,2659.295,0.112,59.705,0.0,,,,,,,,,2601770.0,913.0,48.362,0.017,0.0103,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,17/5/2021,143097.0,32.0,3213.0,1.0,2659.89,0.595,59.723,0.019,,,,,,,,,2603024.0,1254.0,48.385,0.023,0.0121,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,18/5/2021,143131.0,34.0,3213.0,0.0,2660.522,0.632,59.723,0.0,,,,,,,,,2604997.0,1973.0,48.422,0.037,0.0141,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,19/5/2021,143159.0,28.0,3216.0,3.0,2661.043,0.52,59.779,0.056,,,,,,,,,2606374.0,1377.0,48.447,0.026,0.0147,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,20/5/2021,143183.0,24.0,3216.0,0.0,2661.489,0.446,59.779,0.0,,,,,,,,,2607458.0,1084.0,48.467,0.02,0.0178,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,21/5/2021,143211.0,28.0,3216.0,0.0,2662.009,0.52,59.779,0.0,,,,,,,,,2608835.0,1377.0,48.493,0.026,0.019,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,22/5/2021,143228.0,17.0,3216.0,0.0,2662.325,0.316,59.779,0.0,,,,,,,,,2610069.0,1234.0,48.516,0.023,0.0183,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,23/5/2021,143234.0,6.0,3216.0,0.0,2662.437,0.112,59.779,0.0,,,,,,,,,,,,,0.0186,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,24/5/2021,143262.0,28.0,3216.0,0.0,2662.957,0.52,59.779,0.0,,,,,,,,,2611626.0,,48.545,,0.0192,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,25/5/2021,143296.0,34.0,3216.0,0.0,2663.589,0.632,59.779,0.0,,,,,,,,,2613549.0,1923.0,48.581,0.036,0.0193,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,26/5/2021,143318.0,22.0,3216.0,0.0,2663.998,0.409,59.779,0.0,,,,,,,,,2614678.0,1129.0,48.602,0.021,0.0192,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,27/5/2021,143414.0,96.0,3216.0,0.0,2665.783,1.784,59.779,0.0,,,,,,,,,2616466.0,1788.0,48.635,0.033,0.0256,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,28/5/2021,143486.0,72.0,3216.0,0.0,2667.121,1.338,59.779,0.0,,,,,,,,,2617696.0,1230.0,48.658,0.023,0.031,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,29/5/2021,143526.0,40.0,3216.0,0.0,2667.865,0.744,59.779,0.0,,,,,,,,,2618730.0,1034.0,48.677,0.019,0.0344,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,30/5/2021,143571.0,45.0,3216.0,0.0,2668.701,0.836,59.779,0.0,,,,,,,,,2619642.0,912.0,48.694,0.017,0.0383,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,31/5/2021,143629.0,58.0,3217.0,1.0,2669.779,1.078,59.798,0.019,,,,,,,,,2621413.0,1771.0,48.727,0.033,0.0375,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,1/6/2021,143751.0,122.0,3217.0,0.0,2672.047,2.268,59.798,0.0,,,,,,,,,2623429.0,2016.0,48.764,0.037,0.0461,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,2/6/2021,143823.0,72.0,3218.0,1.0,2673.385,1.338,59.816,0.019,,,,,,,,,2625020.0,1591.0,48.794,0.03,0.0488,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,3/6/2021,143945.0,122.0,3221.0,3.0,2675.653,2.268,59.872,0.056,,,,,,,,,2626468.0,1448.0,48.821,0.027,0.0531,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,4/6/2021,144157.0,212.0,3221.0,0.0,2679.594,3.941,59.872,0.0,,,,,,,,,2628246.0,1778.0,48.854,0.033,0.0636,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,5/6/2021,144253.0,96.0,3223.0,2.0,2681.378,1.784,59.909,0.037,,,,,,,,,2629730.0,1484.0,48.881,0.028,0.0661,3368042.0,1840758.0,1527284.0,,,6.26,3.42,2.84,,72.22,53798084,81.721
MMR,Myanmar,6/6/2021,144317.0,64.0,3225.0,2.0,2682.568,1.19,59.946,0.037,,,,,,,,,2630807.0,1077.0,48.901,0.02,0.0668,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,7/6/2021,144456.0,139.0,3227.0,2.0,2685.151,2.584,59.984,0.037,,,,,,,,,2633023.0,2216.0,48.943,0.041,0.0712,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,8/6/2021,144579.0,123.0,3228.0,1.0,2687.438,2.286,60.002,0.019,,,,,,,,,2635045.0,2022.0,48.98,0.038,0.0713,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,9/6/2021,144715.0,136.0,3233.0,5.0,2689.966,2.528,60.095,0.093,,,,,,,,,2636791.0,1746.0,49.013,0.032,0.0758,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,10/6/2021,144876.0,161.0,3237.0,4.0,2692.958,2.993,60.169,0.074,,,,,,,,,2639138.0,2347.0,49.056,0.044,0.0735,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,11/6/2021,145064.0,188.0,3239.0,2.0,2696.453,3.495,60.207,0.037,,,,,,,,,2641919.0,2781.0,49.108,0.052,0.0663,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,12/6/2021,145230.0,166.0,3241.0,2.0,2699.539,3.086,60.244,0.037,,,,,,,,,2645332.0,3413.0,49.171,0.063,0.0626,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,13/6/2021,145603.0,373.0,3244.0,3.0,2706.472,6.933,60.3,0.056,,,,,,,,,2648234.0,2902.0,49.225,0.054,0.0738,,,,,,,,,,72.22,53798084,81.721
MMR,Myanmar,14/6/2021,145826.0,223.0,3248.0,4.0,2710.617,4.145,60.374,0.074,,,,,,,,,2651053.0,2819.0,49.278,0.052,0.076,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,15/6/2021,146051.0,225.0,3248.0,0.0,2714.799,4.182,60.374,0.0,,,,,,,,,2654252.0,3199.0,49.337,0.059,0.0766,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,16/6/2021,146406.0,355.0,3250.0,2.0,2721.398,6.599,60.411,0.037,,,,,,,,,2657808.0,3556.0,49.403,0.066,0.0805,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,17/6/2021,146768.0,362.0,3250.0,0.0,2728.127,6.729,60.411,0.0,,,,,,,,,2661984.0,4176.0,49.481,0.078,0.0828,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,18/6/2021,147069.0,301.0,3251.0,1.0,2733.722,5.595,60.43,0.019,,,,,,,,,2666427.0,4443.0,49.564,0.083,0.0818,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,19/6/2021,147615.0,546.0,3258.0,7.0,2743.871,10.149,60.56,0.13,,,,,,,,,2671271.0,4844.0,49.654,0.09,0.0919,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,20/6/2021,148022.0,407.0,3262.0,4.0,2751.436,7.565,60.634,0.074,,,,,,,,,2674702.0,3431.0,49.717,0.064,0.0914,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,21/6/2021,148617.0,595.0,3265.0,3.0,2762.496,11.06,60.69,0.056,,,,,,,,,2679666.0,4964.0,49.81,0.092,0.0975,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,22/6/2021,149247.0,630.0,3267.0,2.0,2774.207,11.71,60.727,0.037,,,,,,,,,2684756.0,5090.0,49.904,0.095,0.1048,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,23/6/2021,149927.0,680.0,3269.0,2.0,2786.846,12.64,60.764,0.037,,,,,,,,,2689792.0,5036.0,49.998,0.094,0.1101,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,24/6/2021,150714.0,787.0,3275.0,6.0,2801.475,14.629,60.876,0.112,,,,,,,,,2695546.0,5754.0,50.105,0.107,0.1176,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,25/6/2021,151573.0,859.0,3282.0,7.0,2817.442,15.967,61.006,0.13,,,,,,,,,2701400.0,5854.0,50.214,0.109,0.1288,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,26/6/2021,152356.0,783.0,3290.0,8.0,2831.997,14.554,61.155,0.149,,,,,,,,,2706955.0,5555.0,50.317,0.103,0.1329,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,27/6/2021,153160.0,804.0,3297.0,7.0,2846.942,14.945,61.285,0.13,,,,,,,,,2711584.0,4629.0,50.403,0.086,0.1393,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,28/6/2021,154385.0,1225.0,3309.0,12.0,2869.712,22.77,61.508,0.223,,,,,,,,,2718170.0,6586.0,50.525,0.122,0.1498,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,29/6/2021,155697.0,1312.0,3320.0,11.0,2894.099,24.387,61.712,0.204,,,,,,,,,2726402.0,8232.0,50.678,0.153,0.1549,,,,,,,,,,68.52,53798084,81.721
MMR,Myanmar,30/6/2021,157277.0,1580.0,3334.0,14.0,2923.468,29.369,61.972,0.26,,,,,,,,,2734326.0,7924.0,50.826,0.147,0.165,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,1/7/2021,159347.0,2070.0,3347.0,13.0,2961.946,38.477,62.214,0.242,,,,,,,,,2743783.0,9457.0,51.002,0.176,0.179,3500000.0,,,,,6.51,,,,66.2,53798084,81.721
MMR,Myanmar,2/7/2021,161210.0,1863.0,3364.0,17.0,2996.575,34.629,62.53,0.316,,,,,,,,,2752929.0,9146.0,51.172,0.17,0.187,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,3/7/2021,163087.0,1877.0,3384.0,20.0,3031.465,34.89,62.902,0.372,,,,,,,,,2761983.0,9054.0,51.34,0.168,0.195,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,4/7/2021,165405.0,2318.0,3419.0,35.0,3074.552,43.087,63.552,0.651,,,,,,,,,2772361.0,10378.0,51.533,0.193,0.2015,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,5/7/2021,168374.0,2969.0,3461.0,42.0,3129.74,55.188,64.333,0.781,,,,,,,,,2783385.0,11024.0,51.738,0.205,0.2145,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,6/7/2021,171976.0,3602.0,3513.0,52.0,3196.694,66.954,65.3,0.967,,,,,,,,,2796217.0,12832.0,51.976,0.239,0.2332,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,7/7/2021,175923.0,3947.0,3570.0,57.0,3270.061,73.367,66.359,1.06,,,,,,,,,2810895.0,14678.0,52.249,0.273,0.2435,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,8/7/2021,180055.0,4132.0,3621.0,51.0,3346.866,76.806,67.307,0.948,,,,,,,,,2825822.0,14927.0,52.526,0.277,0.2524,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,9/7/2021,184375.0,4320.0,3685.0,64.0,3427.167,80.3,68.497,1.19,,,,,,,,,2841569.0,15747.0,52.819,0.293,0.2613,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,10/7/2021,188752.0,4377.0,3756.0,71.0,3508.526,81.36,69.817,1.32,,,,,,,,,2856697.0,15128.0,53.1,0.281,0.271,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,11/7/2021,192213.0,3461.0,3838.0,82.0,3572.86,64.333,71.341,1.524,,,,,,,,,2866814.0,10117.0,53.288,0.188,0.2838,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,12/7/2021,197227.0,5014.0,3927.0,89.0,3666.06,93.2,72.995,1.654,,,,,,,,,2881246.0,14432.0,53.557,0.268,0.2948,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,13/7/2021,201274.0,4047.0,4036.0,109.0,3741.286,75.226,75.021,2.026,,,,,,,,,2892932.0,11686.0,53.774,0.217,0.3029,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,14/7/2021,208357.0,7083.0,4181.0,145.0,3872.945,131.659,77.717,2.695,,,,,,,,,2914284.0,21352.0,54.171,0.397,0.3137,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,15/7/2021,212545.0,4188.0,4346.0,165.0,3950.791,77.847,80.784,3.067,,,,,,,,,2925328.0,11044.0,54.376,0.205,0.3265,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,16/7/2021,218739.0,6194.0,4536.0,190.0,4065.925,115.134,84.315,3.532,,,,,,,,,2943462.0,18134.0,54.713,0.337,0.3373,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,17/7/2021,224236.0,5497.0,4769.0,233.0,4168.104,102.178,88.646,4.331,,,,,,,,,2957514.0,14052.0,54.974,0.261,0.352,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,18/7/2021,229521.0,5285.0,5000.0,231.0,4266.342,98.238,92.94,4.294,,,,,,,,,2972006.0,14492.0,55.244,0.269,0.3547,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,19/7/2021,234710.0,5189.0,5281.0,281.0,4362.795,96.453,98.163,5.223,,,,,,,,,2985922.0,13916.0,55.502,0.259,0.3581,,,,,,,,,,69.91,53798084,81.721
MMR,Myanmar,20/7/2021,240570.0,5860.0,5567.0,286.0,4471.721,108.926,103.48,5.316,,,,,,,,,3001833.0,15911.0,55.798,0.296,0.3608,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,21/7/2021,246663.0,6093.0,5814.0,247.0,4584.977,113.257,108.071,4.591,,,,,,,,,3018423.0,16590.0,56.107,0.308,0.3678,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,22/7/2021,253364.0,6701.0,6133.0,319.0,4709.536,124.558,114.0,5.93,,,,,,,,,3035676.0,17253.0,56.427,0.321,0.3699,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,23/7/2021,258870.0,5506.0,6459.0,326.0,4811.881,102.346,120.06,6.06,,,,,,,,,3049163.0,13487.0,56.678,0.251,0.3797,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,24/7/2021,264527.0,5657.0,6756.0,297.0,4917.034,105.152,125.581,5.521,,,,,,,,,3064522.0,15359.0,56.963,0.285,0.3765,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,25/7/2021,269525.0,4998.0,7111.0,355.0,5009.937,92.903,132.179,6.599,,,,,,,,,3076996.0,12474.0,57.195,0.232,0.381,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,26/7/2021,274155.0,4630.0,7507.0,396.0,5095.999,86.063,139.54,7.361,,,,,,,,,3089031.0,12035.0,57.419,0.224,0.3826,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,27/7/2021,279119.0,4964.0,7845.0,338.0,5188.27,92.271,145.823,6.283,,,,,,,,,3102688.0,13657.0,57.673,0.254,0.3822,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,28/7/2021,284099.0,4980.0,8210.0,365.0,5280.839,92.568,152.608,6.785,,,,,,,,,3116451.0,13763.0,57.929,0.256,0.3819,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,29/7/2021,289333.0,5234.0,8552.0,342.0,5378.128,97.29,158.965,6.357,,,,,,,,,3131511.0,15060.0,58.209,0.28,0.3753,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,30/7/2021,294460.0,5127.0,8942.0,390.0,5473.429,95.301,166.214,7.249,,,,,,,,,,,,,0.3746,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,31/7/2021,299185.0,4725.0,9334.0,392.0,5561.258,87.828,173.501,7.287,,,,,,,,,,,,,0.3755,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,1/8/2021,302665.0,3480.0,9731.0,397.0,5625.944,64.686,180.88,7.379,,,,,,,,,3169465.0,,58.914,,0.3584,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,2/8/2021,306354.0,3689.0,10061.0,330.0,5694.515,68.571,187.014,6.134,,,,,,,,,3181859.0,12394.0,59.144,0.23,0.3469,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,3/8/2021,311067.0,4713.0,10373.0,312.0,5782.12,87.605,192.814,5.799,,,,,,,,,3196116.0,14257.0,59.409,0.265,0.3419,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,4/8/2021,315118.0,4051.0,10695.0,322.0,5857.42,75.3,198.799,5.985,,,,,,,,,3209590.0,13474.0,59.66,0.25,0.333,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,5/8/2021,319250.0,4132.0,10988.0,293.0,5934.226,76.806,204.245,5.446,,,,,,,,,3223874.0,14284.0,59.925,0.266,0.3239,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,6/8/2021,322838.0,3588.0,11262.0,274.0,6000.92,66.694,209.338,5.093,,,,,,,,,,,,,0.3087,,,,,,,,,,66.2,53798084,81.721
MMR,Myanmar,7/8/2021,326489.0,3651.0,11526.0,264.0,6068.785,67.865,214.246,4.907,,,,,,,,,3248320.0,,60.38,,0.2984,,,,,,,,,,66.2,53798084,81.721
